MAKE,MODEL_YR,BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,PRODUCTION_RELEASE,VEHICLE_CLASS,BODY_FRAME,NUM_OF_SEATING,SEAT_LOC,SEAT_LOC_COMMENTS,MIN_GROSS_WEIGHT,MAX_GROSS_WEIGHT,UPPER_BELT_ANCHORAGE,UPPER_BELT_ANCHORAGE_LOC,SEAT_BELT_PRETENSIONER,SEAT_BELT_PRETENSIONER_LOC,LOAD_LIMITERS,LOAD_LIMITERS_LOC,FRNT_BELT_INDICATOR,FRNT_BELT_LOC,REAR_BELT_INDICATOR,LATCH_REAR_POSITION,HEAD_SAB,HEAD_SAB_TYPE,HEAD_SAB_LOC,HEAD_SAB_MOUNT_LOC,HEAD_SAB_MEET_REQUIREMENTS,HEAD_SAB_DEPLOY_IN_ROLLOVER,TORSO_SAB,TORSO_SAB_TYPE,TORSO_SAB_LOC,TORSO_SAB_MOUNT_LOC,KNEE_BOLSTERS,KNEE_BOLSTERS_LOC,ADL,HEAD_RESTRAINT_IND,DYNAMIC_HEAD_RESTRAINT_IND,BETI,BLIND_SPOT_DETECTION,DAY_RUN_LIGHTS,ADAPTIVE_CRUISE_CONTROL,ABS,ARS,ARS_LOC,AUTO_CRASH_NOTIFICATION,CRASH_DATA_RECORDER,ANTI_THEFT_DEVICE,ANTI_THEFT_DEVICE_TYPE,FRNT_COLLISION_WARNING,NHTSA_FRNT_COLLISION_WARNING,NHTSA_FCW_EVALUATION,LANE_DEPARTURE_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_LDW_EVALUATION,CRASH_IMMINENT_BRAKE,NHTSA_CRASH_IMMINENT_BRAKE,NHTSA_CIB_EVALUATION,DYNAMIC_BRAKE_SUPPORT,NHTSA_DYNAMIC_BRAKE_SUPPORT,NHTSA_DBS_EVALUATION,NHTSA_ESC,PELVIS_SAB,PELVIS_SAB_TYPE,PELVIS_SAB_LOC,PELVIS_SAB_MOUNT_LOC,OVERALL_STARS,FRNT_TEST_NO,FRNT_VIN,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_FOOT_NOTES,FRNT_FOOT_NOTES_PASS,OVERALL_FRNT_STARS,CURB_WEIGHT,FRNT_TESTED_WITH,HIC15_DRIV,CHEST_DEFL_DRIV,LEFT_FEMUR_DRIV,RIGHT_FEMUR_DRIV,NIJ_DRIV,NECK_TENS_DRIV,NET_COMP_DRIV,HIC15_PASS,CHEST_DEFL_PASS,LEFT_FEMUR_PASS,RIGHT_FEMUR_PASS,NIJ_PASS,NECK_TENS_PASS,NET_COMP_PASS,SIDE_TEST_NO,SIDE_VIN,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_BARRIER_STAR,COMB_FRNT_STAR,COMB_REAR_STAR,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_FOOT_NOTES,SIDE_FOOT_NOTES_PASS,OVERALL_SIDE_STARS,SIDE_TESTED_WITH,SIDE_HIC_36_DRIV,RIB_DEFLECTION_DRIV,ABDOMEN_FORCE_DRIV,SYMPHYSIS_FORCE_DRIV,SIDE_HIC_36_PASS,PELVIC_FORCE_PASS,POLE_TEST_NO,POLE_VIN,SIDE_POLE_STARS,POLE_SAFETY_CONCERN,POLE_FOOT_NOTES,POLE_TESTED_WITH,POLE_HIC_36_DRIV,PELVIC_FORCE,ROLLOVER_POSSIBILITY,STATIC_STABI_FACTOR,TIP,ROLL_SAFETY_CONCERN,ROLL_FOOT_NOTES,ROLLOVER_STARS,NHTSA_BACKUP_CAMERA,BACKUP_CAMERA,MODEL,YEAR_MODEL_ID
FORD,2017,SUV,MPV,AWD,1,SUV,uni-body,6 or 7,"6 = 1,3,4,6,7,9; 7 =  1,3,4,5,6,7,9",,5980.0,6400.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6, 9",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,3,,"1, 3, 4, 6, 7, 9",,,Optional,Standard,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,7871.0,1FM5K8B87DGA12687,4.0,5.0,,,,,5.0,4633.0,"FRONTAL AIR BAG,KNEE AIR BAG",155.651,24.073,2010.043,2113.016,0.36,1358.431,308.613,208.901,11.051,1956.983,2082.221,0.31,709.374,136.612,9486.0,1FM5K7B88GGA49925,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.1,23.971,708.09,952.288,143.647,3170.931,9485.0,1FM5K7B88GGA75084,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",406.578,4041.518,0.174,1.22,No Tip,,,4.0,Standard,Standard,EXPLORER,2017_EXPLORER
FORD,2017,PU/CC,TRUCK,4x2,1,TRUCK,body-on-frame,5 or 6,"5 = 1, 3, 4, 5, 6; 6 = 1, 2, 3, 4, 5, 6",,6150.0,7850.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3, 4, 6",,,Optional,Standard,,,,,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,9097.0,1FTFW1EG4FFA22240,5.0,5.0,,,,,5.0,5060.0,FRONTAL AIR BAG,198.983,14.859,2010.959,566.312,0.28,1492.375,299.57,202.914,7.868,1812.967,1417.848,0.32,739.067,287.586,9087.0,1FTEW1CP9FFA02001,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",20.292,17.121,316.811,721.089,25.37,751.567,9088.0,1FTEW1C85FFA22741,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",280.77,2058.736,0.191,1.19,No Tip,,,4.0,Optional,Optional,F-150,2017_F-150
FORD,2017,PU/CC,TRUCK,4x2,1,TRUCK,body-on-frame,"5,6","5 = 1,3,4,5,6; 6 = 1,2,3,4,5,6",,9900.0,10000.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,No,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3, 4, 6",,,Optional,Optional- fleet only,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,9999.0,1FT7W2B67HEB24677,5.0,4.0,,,The frontal and overall ratings apply to vehicles manufactured on or before 10/3/17 at the Kentucky Truck Plant and on or before 10/27/17 at the Ohio Assembly Plant,,5.0,6697.0,FRONTAL AIR BAG,77.168,18.364,172.422,540.984,0.31,760.342,114.797,287.669,11.527,2038.754,1221.672,0.45,645.544,350.489,9998.0,1FT7W2A63HEB24676,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",10.791,18.554,541.58,510.513,37.258,449.052,9979.0,1FT7W2A61HEB24675,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",275.416,2539.559,0.191,1.19,No Tip,,,4.0,Optional,Optional,F-250,2017_F-250
FORD,2017,PU/RC,TRUCK,4x2,1,TRUCK,body-on-frame,"2,3","2 = 1,3; 3 = 1,2,3;",,9900.0,14000.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,,Standard,Curtain,"1, 3",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3",,,Optional,Optional- fleet only,,,,,Optional,Standard,Optional,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,Optional,Optional,F-350,2017_F-350
FORD,2017,5 HB,PC,FWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,3620.0,3620.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,,,,,,,Optional,Standard,Standard,(c) Passive Immobilizer Only,,No,,,No,,,No,,,No,,,,,,,4.0,6996.0,3FADP4AJ8BM111431,5.0,4.0,,,,,4.0,2618.0,FRONTAL AIR BAG,,,,,,,,,,,,,,,9475.0,3FADP4AJ8GM103059,5.0,5.0,5.0,5.0,5.0,,"Due to the intrusion of the left rear door during the side impact test,  the interior door panel struck the torso of the rear passenger dummy, causing a high lower spinei  acceleration. High lower spine accelerations, in excess of 82 g's, indicate a higher likelihood of thoracic injury",,"These ratings do not apply to vehicles produced on or after March 22, 2017",5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,8489.0,3FADP4AJ5EM148120,5.0,,"These ratings do not apply to vehicles produced on or after March 22, 2017","CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.143,1.29,,,,4.0,Optional,Optional,FIESTA,2017_FIESTA
FORD,2017,SUV,MPV,AWD,1,SUV,uni-body,6 or 7,"6 = 1,3,4,6,7,9; 7 =  1,3,4,5,6,7,9",,6000.0,6250.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6, 9",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,,,,"1, 3, 4, 6, 7, 9",,,Optional,,,,,,Standard,Standard,Standard,"(d) Active Immobilizer, Passive Alarm",Optional,Optional,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,1.27,No Tip,,,4.0,Standard,Standard,FLEX,2017_FLEX
FORD,2017,4 DR,PC,FWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,3990.0,3990.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,,Optional - fleet only,,,,,Optional,Standard,Standard,(c) Passive Immobilizer Only,,No,,Optional,Optional,,,No,,,No,,,,,,,5.0,9086.0,1FADP3F27FL200555,5.0,4.0,,,,,5.0,2996.0,"FRONTAL AIR BAG,KNEE AIR BAG",201.312,17.359,745.233,1111.461,0.31,1064.823,238.292,207.157,15.838,1798.465,1008.79,0.4,768.727,182.62,9084.0,1FADP3F24FL200562,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",125.256,25.924,969.349,1302.316,346.514,2784.927,9085.0,1FADP3F26FL200577,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",172.972,2799.817,0.116,1.38,No Tip,,,4.0,Standard,Standard,FOCUS,2017_FOCUS
FORD,2017,4 DR,PC,AWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,4500.0,5060.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,Optional,standard,,,Standard,"1,3,4,6",Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5.0,9763.0,3FA6P0T93HR104516,5.0,3.0,,,,,4.0,3731.0,"FRONTAL AIR BAG,KNEE AIR BAG",234.438,17.47,1032.258,1573.966,0.32,1042.129,114.395,399.501,11.281,66.101,74.063,0.65,1024.483,73.601,9777.0,3FA6P0H7XHR107260,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",120.836,21.509,1194.63,1501.614,326.901,3583.426,9776.0,3FA6P0H72HR107415,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",257.817,3207.632,0.109,1.41,No Tip,,,4.0,Standard,Standard,FUSION,2017_FUSION
FORD,2017,2 DR,PC,RWD,1,PASSENGER CAR,body-on-frame,2,"1, 3",,3770.0,3770.0,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,,Standard,Head/Torso ,"1, 3",Seat,Yes,No, , ,,,Standard,"1, 3",,"1, 3",,, ,standard,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,Standard,Standard,GT,2017_GT
FORD,2017,C,PC,RWD,1,PASSENGER CAR,uni-body,4,"1, 3, 4, 6",,4560.0,4860.0,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Head,"1, 3",Seat,Yes,No,Standard,Torso/Pelvis,"1, 3",Seat,Standard,"1, 3",,"1, 3",,,Optional,,,,,,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,,No,,,No,,,No,,,,,,,,,,,,,,,,,3520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,1.5771,No Tip,,,5.0,Standard,Standard,MUSTANG,2017_MUSTANG
FORD,2017,4 DR,PC,AWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,5260.0,5600.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 5, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,,,,"1, 3, 4, 6",,,Optional,Optional - fleet only,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,7872.0,1FAHP2H87DG104671,5.0,5.0,,,,,5.0,4145.0,FRONTAL AIR BAG,182.277,19.845,303.662,307.674,0.31,1393.374,58.908,218.303,13.343,1404.415,1017.897,0.32,646.111,107.91,6965.0,1FAHP2EW8BG101634,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO AIR BAG",103.182,30.422,770.845,1498.196,283.494,4046.109,6967.0,1FAHP2EW4BG101632,5.0,,,"CURTAIN AIR BAG,TORSO AIR BAG",376.059,3306.592,0.113,1.39,No Tip,,,4.0,Standard,Standard,TAURUS,2017_TAURUS
FORD,2017,VAN,TRUCK,RWD,1,TRUCK,uni-body,2,"2=1,3",,8600.0,10360.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,,Optional,Curtain,"1, 3",Roof,Yes,Yes,Optional,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3",,,,Optional - fleet only,,,,,,Standard,Optional,(c) Passive Immobilizer Only,,No,,Optional,Optional,,,No,,,No,,,,,,,,8993.0,1FMZK1YG3FKA06635,4.0,3.0,,,,,4.0,5628.0,FRONTAL AIR BAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,Standard,Standard,TRANSIT,2017_TRANSIT
FORD,2016,5 HB,PC,FWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,4960.0,4960.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,,standard,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,4.0,8151.0,1FADP5CU8DL520580,4.0,4.0,,,,,4.0,3925.0,"FRONTAL AIR BAG,KNEE AIR BAG",230.183,18.638,1414.992,2438.747,0.4,1401.486,42.783,326.386,10.075,2314.982,2305.656,0.47,857.391,217.433,8150.0,1FADP5CU1DL520579,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",100.448,31.12,961.594,1335.95,170.385,3325.777,8152.0,1FADP5CU1DL519349,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",270.431,4197.894,0.147,1.28,No Tip,,,4.0,Optional,Optional,CMAX,2016_CMAX
FORD,2016,SUV,MPV,AWD,1,SUV,uni-body,5,"1, 3, 4, 5, 6",,5320.0,5720.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,Optional,standard,,,,,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,9250.0,2FMTK4J92FBB10997,5.0,5.0,,,,,5.0,4140.0,"FRONTAL AIR BAG,KNEE AIR BAG",95.795,18.929,1882.755,2285.048,0.27,888.733,100.76,208.71,14.986,540.409,111.086,0.32,802.226,369.002,9249.0,2FMTK3J99FBB08139,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",71.186,14.407,524.886,1249.248,113.528,2878.134,9251.0,2FMTK3J80FBB05248,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",297.164,2600.511,0.155,1.2599,No Tip,,,4.0,Standard,Standard,EDGE,2016_EDGE
FORD,2016,SUV,MPV,AWD,1,SUV,uni-body,5,"1, 3, 4, 5, 6",,4520.0,4840.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,Optional,standard,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,4.0,9010.0,1FMCU9GX5FUA08925,4.0,4.0,,,,,4.0,3610.0,"FRONTAL AIR BAG,KNEE AIR BAG",243.015,16.635,1036.026,1383.994,0.43,1763.096,498.395,241.707,10.979,2015.535,855.59,0.47,776.598,473.673,7936.0,1FMCU0F77DUA20309,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",110.027,9.909,428.868,1559.554,290.132,2887.981,7935.0,1FMCU0F73DUA20310,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",356.509,3144.494,0.185,1.2,No Tip,,,4.0,Standard,Standard,ESCAPE,2016_ESCAPE
FORD,2016,SUV,MPV,4x2,1,SUV,body-on-frame,"""7, 8"""," 8 = 1,3,4,5,6,7,8,9; 7 = 1,3,4,6,7,8,9",,7260.0,7760.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,"4, 5, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,No,,,"1, 3, 4, 6, 7, 9","1, 3",,Optional,Optional - fleet only,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,5.0,9051.0,1FMJK1JT2FEF06501,5.0,5.0,,,,,5.0,6125.0,FRONTAL AIR BAG,141.972,22.197,3352.022,1447.322,0.22,1079.368,97.531,273.145,10.223,1246.026,2040.573,0.25,823.854,396.358,9050.0,1FMJU1HT5FEF01552,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO AIR BAG",15.72,16.134,283.469,566.642,65.236,973.975,9049.0,1FMJU1HT5FEF02927,5.0,,,"CURTAIN AIR BAG,TORSO AIR BAG",251.056,3798.277,0.212,1.16,No Tip,,,3.0,Standard,Standard,EXPEDITION,2016_EXPEDITION
FORD,2016,SUV,MPV,AWD,1,SUV,uni-body,"6, 7","6 = 1,3,4,6,7,9; 7 =  1,3,4,5,6,7,9",,6120.0,6400.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6, 9",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,F= Standard; R= Optional,Torso/Pelvis,"1, 3, 4, 6",Seat,Standard,3,,"1, 3, 4, 6, 7, 9",,,Optional,Optional - fleet only,,,Available,1,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,7871.0,1FM5K8B87DGA12687,4.0,5.0,,,,,5.0,4633.0,"FRONTAL AIR BAG,KNEE AIR BAG",155.651,24.073,2010.043,2113.016,0.36,1358.431,308.613,208.901,11.051,1956.983,2082.221,0.31,709.374,136.612,9486.0,1FM5K7B88GGA49925,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.1,23.971,708.09,952.288,143.647,3170.931,9485.0,1FM5K7B88GGA75084,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",406.578,4041.518,0.174,1.22,No Tip,,,4.0,Standard,Standard,EXPLORER,2016_EXPLORER
FORD,2016,PU/RC,TRUCK,4x2,1,TRUCK,body-on-frame,"""2,3""","2 = 1,3; 3 = 1,2,3",,6010.0,7850.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,,Standard,Curtain,"1, 3",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3",,,,Standard,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,9111.0,1FTEX1E80FFA23385,5.0,5.0,,,,,5.0,4732.0,FRONTAL AIR BAG,189.269,18.084,531.468,536.593,0.3,1338.555,84.193,120.751,10.085,2088.356,1037.479,0.38,667.242,16.664,9099.0,1FTEXC87FFA09292,5.0,,5.0,5.0,,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",21.665,20.706,380.236,771.729,,,9100.0,1FTEX1C81FFA09305,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",413.988,2044.239,0.191,1.19,No Tip,,,4.0,Optional,Optional,F-150,2016_F-150
FORD,2016,PU/RC,TRUCK,4x2,1,TRUCK,body-on-frame,"""2,3""","2 = 1,3; 3 = 1,2,3;",,9900.0,10000.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,,Standard,Curtain,"1, 3",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3",,,,Optional - fleet only,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,4.0,9484.0,1FT7X2B67GEA68784,3.0,3.0,,,,,3.0,6818.0,FRONTAL AIR BAG,434.832,34.496,214.619,1487.254,0.33,1383.825,346.567,427.277,24.684,1174.678,333.664,0.36,741.542,196.077,9474.0,1FT7X2A62GEA02841,5.0,,5.0,5.0,,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",31.555,20.468,254.386,868.573,,,9473.0,1FT7X2A6XGEA62625,3.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",726.058,4136.876,0.191,1.19,No Tip,,,4.0,Optional,Optional,F-250,2016_F-250
FORD,2016,PU/RC,TRUCK,4x2,1,TRUCK,body-on-frame,"""2,3""","2 = 1,3; 3 = 1,2,3;",,9900.0,14000.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,,Standard,Curtain,"1, 3",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3",,,,Optional - fleet only,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,Optional,Optional,F-350,2016_F-350
FORD,2016,4 DR,PC,FWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,3620.0,3620.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,No,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,,,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,4.0,6996.0,3FADP4AJ8BM111431,5.0,4.0,,,,,4.0,2618.0,FRONTAL AIR BAG,147.693,20.654,1847.091,1551.843,0.25,1096.07,198.168,291.455,10.649,2418.81,1815.207,0.52,692.34,524.549,9475.0,3FADP4AJ8GM103059,5.0,5.0,5.0,5.0,5.0,,"Due to the intrusion of the left rear door during the side impact test,  the interior door panel struck the torso of the rear passenger dummy, causing a high lower spinei  acceleration. High lower spine accelerations, in excess of 82 g's, indicate a higher likelihood of thoracic injury",,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",129.504,30.427,933.018,1837.772,306.892,4002.058,8489.0,3FADP4AJ5EM148120,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",179.8,3187.753,0.143,1.29,,,,4.0,Optional,Optional,FIESTA,2016_FIESTA
FORD,2016,SUV,MPV,AWD,1,SUV,uni-body,"""6, 7""","6 = 1,3,4,6,7,9; 7 =  1,3,4,5,6,7,9",,6000.0,6250.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6, 9",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,,,,"1, 3, 4, 6, 7, 9",,,Optional,,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,1.27,No Tip,,,4.0,Standard,Standard,FLEX,2016_FLEX
